any;comarca o Aran;sexe;nivell de formació assolit;concepte;estat;valor
2021;Urgell;homes;doctorat universitari;població de 15 anys o més;;81
2021;Urgell;homes;total;població de 15 anys o més;;15963
2021;Urgell;dones;analfabetisme;població de 15 anys o més;;51
2021;Urgell;dones;educació primària incompleta;població de 15 anys o més;;432
2021;Urgell;dones;educació primària;població de 15 anys o més;;2193
2021;Urgell;dones;primera etapa d’educació secundària i similar;població de 15 anys o més;;4650
2021;Urgell;dones;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;1917
2021;Urgell;dones;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;1542
2021;Urgell;dones;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;1305
2021;Urgell;dones;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;1803
2021;Urgell;dones;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;1077
2021;Urgell;dones;màsters universitaris i similars;població de 15 anys o més;;414
2021;Urgell;dones;doctorat universitari;població de 15 anys o més;;96
2021;Urgell;dones;total;població de 15 anys o més;;15474
2021;Urgell;total;analfabetisme;població de 15 anys o més;;72
2021;Urgell;total;educació primària incompleta;població de 15 anys o més;;819
2021;Urgell;total;educació primària;població de 15 anys o més;;4248
2021;Urgell;total;primera etapa d’educació secundària i similar;població de 15 anys o més;;10410
2021;Urgell;total;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;4134
2021;Urgell;total;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;3366
2021;Urgell;total;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;2811
2021;Urgell;total;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;2868
2021;Urgell;total;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;1896
2021;Urgell;total;màsters universitaris i similars;població de 15 anys o més;;642
2021;Urgell;total;doctorat universitari;població de 15 anys o més;;177
2021;Urgell;total;total;població de 15 anys o més;;31440
2021;Vallès Occidental;homes;analfabetisme;població de 15 anys o més;;573
2021;Vallès Occidental;homes;educació primària incompleta;població de 15 anys o més;;7506
2021;Vallès Occidental;homes;educació primària;població de 15 anys o més;;34653
2021;Vallès Occidental;homes;primera etapa d’educació secundària i similar;població de 15 anys o més;;118515
2021;Vallès Occidental;homes;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;50025
2021;Vallès Occidental;homes;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;44778
2021;Vallès Occidental;homes;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;41358
2021;Vallès Occidental;homes;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;36087
2021;Vallès Occidental;homes;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;34572
2021;Vallès Occidental;homes;màsters universitaris i similars;població de 15 anys o més;;9156
2021;Vallès Occidental;homes;doctorat universitari;població de 15 anys o més;;4899
2021;Vallès Occidental;homes;total;població de 15 anys o més;;382122
2021;Vallès Occidental;dones;analfabetisme;població de 15 anys o més;;2139
2021;Vallès Occidental;dones;educació primària incompleta;població de 15 anys o més;;13752
2021;Vallès Occidental;dones;educació primària;població de 15 anys o més;;47721
2021;Vallès Occidental;dones;primera etapa d’educació secundària i similar;població de 15 anys o més;;106773
2021;Vallès Occidental;dones;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;48936
2021;Vallès Occidental;dones;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;40746
2021;Vallès Occidental;dones;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;37803
2021;Vallès Occidental;dones;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;49014
2021;Vallès Occidental;dones;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;39228
2021;Vallès Occidental;dones;màsters universitaris i similars;població de 15 anys o més;;12627
2021;Vallès Occidental;dones;doctorat universitari;població de 15 anys o més;;4134
2021;Vallès Occidental;dones;total;població de 15 anys o més;;402873
2021;Vallès Occidental;total;analfabetisme;població de 15 anys o més;;2715
2021;Vallès Occidental;total;educació primària incompleta;població de 15 anys o més;;21261
2021;Vallès Occidental;total;educació primària;població de 15 anys o més;;82371
2021;Vallès Occidental;total;primera etapa d’educació secundària i similar;població de 15 anys o més;;225285
2021;Vallès Occidental;total;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;98961
2021;Vallès Occidental;total;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;85524
2021;Vallès Occidental;total;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;79161
2021;Vallès Occidental;total;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;85098
2021;Vallès Occidental;total;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;73800
2021;Vallès Occidental;total;màsters universitaris i similars;població de 15 anys o més;;21783
2021;Vallès Occidental;total;doctorat universitari;població de 15 anys o més;;9033
2021;Vallès Occidental;total;total;població de 15 anys o més;;784992
2021;Vallès Oriental;homes;analfabetisme;població de 15 anys o més;;162
2021;Vallès Oriental;homes;educació primària incompleta;població de 15 anys o més;;4434
2021;Vallès Oriental;homes;educació primària;població de 15 anys o més;;17478
2021;Vallès Oriental;homes;primera etapa d’educació secundària i similar;població de 15 anys o més;;55536
2021;Vallès Oriental;homes;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;22485
2021;Vallès Oriental;homes;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;22923
2021;Vallès Oriental;homes;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;19971
2021;Vallès Oriental;homes;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;13983
2021;Vallès Oriental;homes;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;12075
2021;Vallès Oriental;homes;màsters universitaris i similars;població de 15 anys o més;;3126
2021;Vallès Oriental;homes;doctorat universitari;població de 15 anys o més;;1332
2021;Vallès Oriental;homes;total;població de 15 anys o més;;173517
2021;Vallès Oriental;dones;analfabetisme;població de 15 anys o més;;600
2021;Vallès Oriental;dones;educació primària incompleta;població de 15 anys o més;;6231
2021;Vallès Oriental;dones;educació primària;població de 15 anys o més;;20601
2021;Vallès Oriental;dones;primera etapa d’educació secundària i similar;població de 15 anys o més;;48873
2021;Vallès Oriental;dones;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;21975
2021;Vallès Oriental;dones;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;19731
2021;Vallès Oriental;dones;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;17880
2021;Vallès Oriental;dones;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;20316
2021;Vallès Oriental;dones;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;14640
2021;Vallès Oriental;dones;màsters universitaris i similars;població de 15 anys o més;;4638
2021;Vallès Oriental;dones;doctorat universitari;població de 15 anys o més;;1257
2021;Vallès Oriental;dones;total;població de 15 anys o més;;176742
2021;Vallès Oriental;total;analfabetisme;població de 15 anys o més;;762
2021;Vallès Oriental;total;educació primària incompleta;població de 15 anys o més;;10665
2021;Vallès Oriental;total;educació primària;població de 15 anys o més;;38076
2021;Vallès Oriental;total;primera etapa d’educació secundària i similar;població de 15 anys o més;;104409
2021;Vallès Oriental;total;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;44463
2021;Vallès Oriental;total;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;42654
2021;Vallès Oriental;total;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;37854
2021;Vallès Oriental;total;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;34299
2021;Vallès Oriental;total;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;26718
2021;Vallès Oriental;total;màsters universitaris i similars;població de 15 anys o més;;7770
2021;Vallès Oriental;total;doctorat universitari;població de 15 anys o més;;2592
2021;Vallès Oriental;total;total;població de 15 anys o més;;350259
2021;Catalunya;homes;analfabetisme;població de 15 anys o més;;5087
2021;Catalunya;homes;educació primària incompleta;població de 15 anys o més;;84839
2021;Catalunya;homes;educació primària;població de 15 anys o més;;330530
2021;Catalunya;homes;primera etapa d’educació secundària i similar;població de 15 anys o més;;969436
2021;Catalunya;homes;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;446696
2021;Catalunya;homes;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;348709
2021;Catalunya;homes;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;324815
2021;Catalunya;homes;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;301951
2021;Catalunya;homes;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;296278
2021;Catalunya;homes;màsters universitaris i similars;població de 15 anys o més;;77166
2021;Catalunya;homes;doctorat universitari;població de 15 anys o més;;40621
2021;Catalunya;homes;total;població de 15 anys o més;;3226128
2021;Catalunya;dones;analfabetisme;població de 15 anys o més;;15301
2021;Catalunya;dones;educació primària incompleta;població de 15 anys o més;;132725
2021;Catalunya;dones;educació primària;població de 15 anys o més;;425370
2021;Catalunya;dones;primera etapa d’educació secundària i similar;població de 15 anys o més;;862126
2021;Catalunya;dones;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;433189
2021;Catalunya;dones;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;313718
2021;Catalunya;dones;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;290050
2021;Catalunya;dones;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;416119
2021;Catalunya;dones;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;342978
2021;Catalunya;dones;màsters universitaris i similars;població de 15 anys o més;;111890
2021;Catalunya;dones;doctorat universitari;població de 15 anys o més;;37292
2021;Catalunya;dones;total;població de 15 anys o més;;3380758
2021;Catalunya;total;analfabetisme;població de 15 anys o més;;20388
2021;Catalunya;total;educació primària incompleta;població de 15 anys o més;;217564
2021;Catalunya;total;educació primària;població de 15 anys o més;;755900
2021;Catalunya;total;primera etapa d’educació secundària i similar;població de 15 anys o més;;1831562
2021;Catalunya;total;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;879885
2021;Catalunya;total;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;662427
2021;Catalunya;total;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;614865
2021;Catalunya;total;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;718070
2021;Catalunya;total;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;639256
2021;Catalunya;total;màsters universitaris i similars;població de 15 anys o més;;189056
2021;Catalunya;total;doctorat universitari;població de 15 anys o més;;77913
2021;Catalunya;total;total;població de 15 anys o més;;6606886
