any;comarca o Aran;sexe;nivell de formació assolit;concepte;estat;valor
2022;Urgell;homes;doctorat universitari;població de 15 anys o més;;84
2022;Urgell;homes;total;població de 15 anys o més;;16104
2022;Urgell;dones;analfabetisme;població de 15 anys o més;;51
2022;Urgell;dones;educació primària incompleta;població de 15 anys o més;;408
2022;Urgell;dones;educació primària;població de 15 anys o més;;2034
2022;Urgell;dones;primera etapa d’educació secundària i similar;població de 15 anys o més;;4731
2022;Urgell;dones;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;1896
2022;Urgell;dones;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;1566
2022;Urgell;dones;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;1365
2022;Urgell;dones;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;1821
2022;Urgell;dones;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;1131
2022;Urgell;dones;màsters universitaris i similars;població de 15 anys o més;;450
2022;Urgell;dones;doctorat universitari;població de 15 anys o més;;102
2022;Urgell;dones;total;població de 15 anys o més;;15555
2022;Urgell;total;analfabetisme;població de 15 anys o més;;72
2022;Urgell;total;educació primària incompleta;població de 15 anys o més;;768
2022;Urgell;total;educació primària;població de 15 anys o més;;3963
2022;Urgell;total;primera etapa d’educació secundària i similar;població de 15 anys o més;;10632
2022;Urgell;total;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;4152
2022;Urgell;total;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;3417
2022;Urgell;total;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;2892
2022;Urgell;total;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;2910
2022;Urgell;total;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;1956
2022;Urgell;total;màsters universitaris i similars;població de 15 anys o més;;711
2022;Urgell;total;doctorat universitari;població de 15 anys o més;;189
2022;Urgell;total;total;població de 15 anys o més;;31656
2022;Vallès Occidental;homes;analfabetisme;població de 15 anys o més;;495
2022;Vallès Occidental;homes;educació primària incompleta;població de 15 anys o més;;6948
2022;Vallès Occidental;homes;educació primària;població de 15 anys o més;;31905
2022;Vallès Occidental;homes;primera etapa d’educació secundària i similar;població de 15 anys o més;;120216
2022;Vallès Occidental;homes;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;50157
2022;Vallès Occidental;homes;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;44862
2022;Vallès Occidental;homes;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;42687
2022;Vallès Occidental;homes;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;36666
2022;Vallès Occidental;homes;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;34947
2022;Vallès Occidental;homes;màsters universitaris i similars;població de 15 anys o més;;9960
2022;Vallès Occidental;homes;doctorat universitari;població de 15 anys o més;;5196
2022;Vallès Occidental;homes;total;població de 15 anys o més;;384036
2022;Vallès Occidental;dones;analfabetisme;població de 15 anys o més;;1911
2022;Vallès Occidental;dones;educació primària incompleta;població de 15 anys o més;;12906
2022;Vallès Occidental;dones;educació primària;població de 15 anys o més;;45075
2022;Vallès Occidental;dones;primera etapa d’educació secundària i similar;població de 15 anys o més;;107616
2022;Vallès Occidental;dones;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;49644
2022;Vallès Occidental;dones;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;41136
2022;Vallès Occidental;dones;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;39057
2022;Vallès Occidental;dones;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;49728
2022;Vallès Occidental;dones;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;40050
2022;Vallès Occidental;dones;màsters universitaris i similars;població de 15 anys o més;;13761
2022;Vallès Occidental;dones;doctorat universitari;població de 15 anys o més;;4563
2022;Vallès Occidental;dones;total;població de 15 anys o més;;405447
2022;Vallès Occidental;total;analfabetisme;població de 15 anys o més;;2406
2022;Vallès Occidental;total;educació primària incompleta;població de 15 anys o més;;19854
2022;Vallès Occidental;total;educació primària;població de 15 anys o més;;76983
2022;Vallès Occidental;total;primera etapa d’educació secundària i similar;població de 15 anys o més;;227835
2022;Vallès Occidental;total;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;99801
2022;Vallès Occidental;total;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;85998
2022;Vallès Occidental;total;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;81741
2022;Vallès Occidental;total;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;86394
2022;Vallès Occidental;total;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;74994
2022;Vallès Occidental;total;màsters universitaris i similars;població de 15 anys o més;;23718
2022;Vallès Occidental;total;doctorat universitari;població de 15 anys o més;;9756
2022;Vallès Occidental;total;total;població de 15 anys o més;;789483
2022;Vallès Oriental;homes;analfabetisme;població de 15 anys o més;;126
2022;Vallès Oriental;homes;educació primària incompleta;població de 15 anys o més;;4143
2022;Vallès Oriental;homes;educació primària;població de 15 anys o més;;16101
2022;Vallès Oriental;homes;primera etapa d’educació secundària i similar;població de 15 anys o més;;56505
2022;Vallès Oriental;homes;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;22344
2022;Vallès Oriental;homes;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;23232
2022;Vallès Oriental;homes;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;20814
2022;Vallès Oriental;homes;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;14412
2022;Vallès Oriental;homes;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;12327
2022;Vallès Oriental;homes;màsters universitaris i similars;població de 15 anys o més;;3429
2022;Vallès Oriental;homes;doctorat universitari;població de 15 anys o més;;1512
2022;Vallès Oriental;homes;total;població de 15 anys o més;;174945
2022;Vallès Oriental;dones;analfabetisme;població de 15 anys o més;;519
2022;Vallès Oriental;dones;educació primària incompleta;població de 15 anys o més;;5892
2022;Vallès Oriental;dones;educació primària;població de 15 anys o més;;19566
2022;Vallès Oriental;dones;primera etapa d’educació secundària i similar;població de 15 anys o més;;49209
2022;Vallès Oriental;dones;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;21987
2022;Vallès Oriental;dones;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;20043
2022;Vallès Oriental;dones;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;18618
2022;Vallès Oriental;dones;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;20808
2022;Vallès Oriental;dones;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;15054
2022;Vallès Oriental;dones;màsters universitaris i similars;població de 15 anys o més;;5214
2022;Vallès Oriental;dones;doctorat universitari;població de 15 anys o més;;1485
2022;Vallès Oriental;dones;total;població de 15 anys o més;;178392
2022;Vallès Oriental;total;analfabetisme;població de 15 anys o més;;645
2022;Vallès Oriental;total;educació primària incompleta;població de 15 anys o més;;10035
2022;Vallès Oriental;total;educació primària;població de 15 anys o més;;35667
2022;Vallès Oriental;total;primera etapa d’educació secundària i similar;població de 15 anys o més;;105714
2022;Vallès Oriental;total;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;44331
2022;Vallès Oriental;total;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;43272
2022;Vallès Oriental;total;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;39432
2022;Vallès Oriental;total;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;35220
2022;Vallès Oriental;total;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;27381
2022;Vallès Oriental;total;màsters universitaris i similars;població de 15 anys o més;;8643
2022;Vallès Oriental;total;doctorat universitari;població de 15 anys o més;;3000
2022;Vallès Oriental;total;total;població de 15 anys o més;;353337
2022;Catalunya;homes;analfabetisme;població de 15 anys o més;;4455
2022;Catalunya;homes;educació primària incompleta;població de 15 anys o més;;78059
2022;Catalunya;homes;educació primària;població de 15 anys o més;;306180
2022;Catalunya;homes;primera etapa d’educació secundària i similar;població de 15 anys o més;;983510
2022;Catalunya;homes;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;446838
2022;Catalunya;homes;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;352782
2022;Catalunya;homes;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;333814
2022;Catalunya;homes;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;305256
2022;Catalunya;homes;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;303239
2022;Catalunya;homes;màsters universitaris i similars;població de 15 anys o més;;83815
2022;Catalunya;homes;doctorat universitari;població de 15 anys o més;;44368
2022;Catalunya;homes;total;població de 15 anys o més;;3242316
2022;Catalunya;dones;analfabetisme;població de 15 anys o més;;13656
2022;Catalunya;dones;educació primària incompleta;població de 15 anys o més;;123652
2022;Catalunya;dones;educació primària;població de 15 anys o més;;401997
2022;Catalunya;dones;primera etapa d’educació secundària i similar;població de 15 anys o més;;868872
2022;Catalunya;dones;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;434819
2022;Catalunya;dones;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;318655
2022;Catalunya;dones;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;298217
2022;Catalunya;dones;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;420687
2022;Catalunya;dones;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;353604
2022;Catalunya;dones;màsters universitaris i similars;població de 15 anys o més;;121532
2022;Catalunya;dones;doctorat universitari;població de 15 anys o més;;41754
2022;Catalunya;dones;total;població de 15 anys o més;;3397445
2022;Catalunya;total;analfabetisme;població de 15 anys o més;;18111
2022;Catalunya;total;educació primària incompleta;població de 15 anys o més;;201711
2022;Catalunya;total;educació primària;població de 15 anys o més;;708177
2022;Catalunya;total;primera etapa d’educació secundària i similar;població de 15 anys o més;;1852382
2022;Catalunya;total;segona etapa d’educació secundària, amb orientació general;població de 15 anys o més;;881657
2022;Catalunya;total;segona etapa d’educació secundària, amb orientació professional;població de 15 anys o més;;671437
2022;Catalunya;total;ensenyaments de grau superior de formació professional i similars;població de 15 anys o més;;632031
2022;Catalunya;total;graus universitaris de fins a 240 crèdits i similars;població de 15 anys o més;;725943
2022;Catalunya;total;graus universitaris de més de 240 crèdits i similars;població de 15 anys o més;;656843
2022;Catalunya;total;màsters universitaris i similars;població de 15 anys o més;;205347
2022;Catalunya;total;doctorat universitari;població de 15 anys o més;;86122
2022;Catalunya;total;total;població de 15 anys o més;;6639761
